AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0.0,0.0232,0.0188,0.0376,0.0092,0.013600000000000001,0.0,0.0068000000000000005,0.0012000000000000001,0.0144,0.0,0.0092,0.040400000000000005,0.032,0.0128,0.0072,0.0364,I need to take a break
0.005200000000000001,0.038400000000000004,0.02,0.018,0.011200000000000002,0.028399999999999998,0.0,0.011200000000000002,0.0,0.0116,0.002,0.0024000000000000002,0.0356,0.0216,0.0132,0.0256,0.05,I need to take a break
0.0,0.042800000000000005,0.004,0.016,0.005200000000000001,0.0064,0.0084,0.0,0.0,0.013999999999999999,0.0,0.0,0.0484,0.0232,0.0124,0.028399999999999998,0.074,I need to take a break
0.0116,0.035199999999999995,0.027200000000000002,0.018,0.0,0.0168,0.008799999999999999,0.0184,0.0,0.0144,0.0132,0.0012000000000000001,0.05639999999999999,0.014799999999999999,0.018,0.022000000000000002,0.0728,I need to take a break
0.0124,0.041600000000000005,0.009600000000000001,0.0,0.0,0.0,0.005600000000000001,0.0236,0.0,0.017599999999999998,0.0072,0.002,0.0508,0.0036,0.027200000000000002,0.0236,0.064,I need to take a break
0.014799999999999999,0.05639999999999999,0.02,0.0116,0.0,0.012,0.008,0.0156,0.0,0.009600000000000001,0.0108,0.0,0.046799999999999994,0.0016,0.0324,0.0172,0.0908,I need to take a break
0.0124,0.06799999999999999,0.0256,0.0188,0.0036,0.029599999999999998,0.0168,0.0256,0.0,0.0032,0.0028000000000000004,0.0012000000000000001,0.056799999999999996,0.0032,0.026000000000000002,0.0152,0.09519999999999999,I need to take a break
0.0172,0.057199999999999994,0.032799999999999996,0.032,0.002,0.0028000000000000004,0.010400000000000001,0.032,0.0,0.0116,0.0116,0.004,0.04440000000000001,0.0,0.041600000000000005,0.0316,0.0796,I need to take a break
0.002,0.0504,0.0248,0.022000000000000002,0.005600000000000001,0.022000000000000002,0.0152,0.04,0.0,0.0012000000000000001,0.02,0.0032,0.05,0.0,0.0336,0.0196,0.06799999999999999,I need to take a break
0.024399999999999998,0.0732,0.038,0.0376,0.0068000000000000005,0.01,0.008,0.0344,0.0,0.013999999999999999,0.017599999999999998,0.0128,0.0524,0.0,0.03319999999999999,0.012,0.074,I need to take a break
0.013999999999999999,0.0716,0.029599999999999998,0.0188,0.004399999999999999,0.0016,0.013999999999999999,0.0344,0.0,0.006,0.0172,0.0,0.0516,0.0,0.0392,0.0076,0.0852,I need to take a break
0.0128,0.046799999999999994,0.0236,0.014799999999999999,0.0008,0.0156,0.0,0.035199999999999995,0.0,0.01,0.011200000000000002,0.0028000000000000004,0.0548,0.0,0.03,0.018,0.08960000000000001,I need to take a break
0.024399999999999998,0.0596,0.0376,0.019200000000000002,0.006,0.0,0.006,0.0356,0.0,0.0116,0.0184,0.0,0.048,0.0,0.04360000000000001,0.0256,0.07239999999999999,I need to take a break
0.0168,0.0612,0.0216,0.022799999999999997,0.005200000000000001,0.0,0.0128,0.0336,0.0,0.0168,0.0232,0.0016,0.055999999999999994,0.0,0.0312,0.0168,0.0696,I need to take a break
0.0252,0.0556,0.0368,0.0312,0.01,0.0076,0.0168,0.032799999999999996,0.0,0.016,0.0232,0.0,0.055999999999999994,0.0,0.0356,0.018,0.06999999999999999,I need to take a break
0.0204,0.0612,0.0348,0.0312,0.0084,0.0048000000000000004,0.016399999999999998,0.042,0.0,0.0188,0.0188,0.004,0.052000000000000005,0.0,0.0356,0.0028000000000000004,0.0756,I need to take a break
0.0336,0.057199999999999994,0.0376,0.02,0.010400000000000001,0.012,0.022799999999999997,0.038,0.0,0.022000000000000002,0.016399999999999998,0.0,0.057999999999999996,0.0,0.0324,0.0116,0.06559999999999999,I need to take a break
0.024,0.059199999999999996,0.0364,0.027200000000000002,0.0036,0.0,0.012,0.027599999999999996,0.0,0.013600000000000001,0.0204,0.0,0.064,0.0,0.0344,0.016,0.084,I need to take a break
0.017599999999999998,0.0504,0.0304,0.0128,0.0024000000000000002,0.0,0.0124,0.036,0.0,0.016399999999999998,0.0204,0.0,0.056799999999999996,0.0,0.0256,0.0068000000000000005,0.0668,I need to take a break
0.0264,0.064,0.0288,0.0084,0.0,0.0028000000000000004,0.0108,0.033999999999999996,0.0,0.005600000000000001,0.0196,0.0,0.05,0.0,0.03,0.005600000000000001,0.0708,I need to take a break
0.008,0.032799999999999996,0.0356,0.009600000000000001,0.0024000000000000002,0.014799999999999999,0.013600000000000001,0.0304,0.0,0.012,0.0248,0.0008,0.059199999999999996,0.0,0.04,0.018,0.0828,I need to take a break
0.016399999999999998,0.0464,0.042,0.0024000000000000002,0.006,0.0092,0.0084,0.035199999999999995,0.0,0.0168,0.0264,0.0068000000000000005,0.0524,0.0,0.0288,0.0008,0.0748,I need to take a break
0.0188,0.054400000000000004,0.014799999999999999,0.0188,0.0032,0.005200000000000001,0.012,0.03,0.0,0.022799999999999997,0.017599999999999998,0.005600000000000001,0.0608,0.0,0.0316,0.011200000000000002,0.06999999999999999,I need to take a break
0.022799999999999997,0.04240000000000001,0.0348,0.0172,0.0004,0.0032,0.011200000000000002,0.03319999999999999,0.0,0.018,0.0132,0.0028000000000000004,0.0628,0.0,0.027200000000000002,0.02,0.09240000000000001,I need to take a break
0.022000000000000002,0.0516,0.038400000000000004,0.0216,0.0064,0.018,0.013999999999999999,0.0312,0.0,0.010400000000000001,0.0256,0.0024000000000000002,0.0628,0.0,0.0316,0.016,0.10880000000000001,I need to take a break
0.03,0.060399999999999995,0.040400000000000005,0.022000000000000002,0.0064,0.004,0.014799999999999999,0.0344,0.0,0.022400000000000003,0.027599999999999996,0.008,0.0524,0.0,0.027599999999999996,0.021200000000000004,0.1044,I need to take a break
0.0256,0.0752,0.047599999999999996,0.048,0.0008,0.0,0.0184,0.035199999999999995,0.0,0.02,0.027599999999999996,0.0116,0.0528,0.0,0.04,0.014799999999999999,0.1036,I need to take a break
0.0336,0.057199999999999994,0.044800000000000006,0.03,0.0048000000000000004,0.0,0.013600000000000001,0.036,0.0,0.021200000000000004,0.0288,0.005600000000000001,0.053200000000000004,0.0,0.029599999999999998,0.0168,0.09480000000000001,I need to take a break
0.027599999999999996,0.060399999999999995,0.048799999999999996,0.014799999999999999,0.004399999999999999,0.002,0.022000000000000002,0.0348,0.0,0.027200000000000002,0.0248,0.0084,0.046,0.0,0.0408,0.018,0.0892,I need to take a break
0.020800000000000003,0.020800000000000003,0.018,0.0188,0.020800000000000003,0.0076,0.0356,0.0156,0.0372,0.0248,0.022000000000000002,0.022000000000000002,0.027200000000000002,0.0548,0.0,0.0204,0.0,I don't need anything right now
0.0168,0.008799999999999999,0.0156,0.0128,0.0232,0.008799999999999999,0.0308,0.0232,0.0412,0.0236,0.0288,0.027599999999999996,0.032799999999999996,0.0536,0.0,0.019200000000000002,0.0,I don't need anything right now
0.0316,0.016,0.016399999999999998,0.021200000000000004,0.0264,0.009600000000000001,0.027200000000000002,0.0196,0.041600000000000005,0.0236,0.021200000000000004,0.0188,0.0172,0.055999999999999994,0.0,0.0196,0.0116,I don't need anything right now
0.029199999999999997,0.0064,0.0108,0.0256,0.016399999999999998,0.0,0.029599999999999998,0.0304,0.036,0.0256,0.0264,0.0232,0.016399999999999998,0.054000000000000006,0.0,0.0256,0.0064,I don't need anything right now
0.024399999999999998,0.0,0.0316,0.0304,0.009600000000000001,0.0,0.0356,0.0184,0.0372,0.032,0.028399999999999998,0.024399999999999998,0.014799999999999999,0.0516,0.0,0.0196,0.0,I don't need anything right now
0.018,0.0,0.0184,0.016399999999999998,0.016399999999999998,0.0156,0.027999999999999997,0.0204,0.0364,0.0188,0.024,0.020800000000000003,0.019200000000000002,0.055999999999999994,0.0,0.0128,0.0,I don't need anything right now
0.040400000000000005,0.0,0.027999999999999997,0.017599999999999998,0.020800000000000003,0.0216,0.027999999999999997,0.016399999999999998,0.036,0.021200000000000004,0.027200000000000002,0.0216,0.0256,0.0524,0.0,0.0144,0.0,I don't need anything right now
0.019200000000000002,0.0068000000000000005,0.029599999999999998,0.009600000000000001,0.013600000000000001,0.0128,0.0304,0.0092,0.0344,0.018,0.036,0.022000000000000002,0.029599999999999998,0.0524,0.0,0.013600000000000001,0.0,I don't need anything right now
0.029599999999999998,0.0,0.028399999999999998,0.008799999999999999,0.0188,0.014799999999999999,0.0288,0.0152,0.0312,0.027200000000000002,0.0304,0.0268,0.0312,0.059199999999999996,0.0,0.0168,0.0,I don't need anything right now
0.0132,0.0012000000000000001,0.0388,0.0048000000000000004,0.018,0.0248,0.03,0.005600000000000001,0.0316,0.024,0.0216,0.026000000000000002,0.033999999999999996,0.064,0.0,0.0324,0.0184,I don't need anything right now
0.0256,0.027200000000000002,0.0396,0.0168,0.004,0.0548,0.0252,0.0,0.0188,0.021200000000000004,0.0108,0.008799999999999999,0.0288,0.0512,0.0,0.03,0.0312,I don't need anything right now
0.0156,0.0344,0.03319999999999999,0.0168,0.005200000000000001,0.04,0.0184,0.0,0.013999999999999999,0.0196,0.008799999999999999,0.016399999999999998,0.022400000000000003,0.045599999999999995,0.0036,0.029599999999999998,0.041600000000000005,I don't need anything right now
0.0,0.0108,0.03319999999999999,0.0124,0.0,0.0032,0.0,0.0,0.010400000000000001,0.0064,0.0008,0.0152,0.0412,0.047599999999999996,0.0,0.022799999999999997,0.044000000000000004,I don't need anything right now
0.0,0.0048000000000000004,0.0312,0.027200000000000002,0.006,0.004,0.0008,0.0,0.0124,0.02,0.0,0.016399999999999998,0.042800000000000005,0.046799999999999994,0.0,0.0316,0.047599999999999996,I don't need anything right now
0.0,0.0204,0.028399999999999998,0.024399999999999998,0.0068000000000000005,0.0028000000000000004,0.0,0.0048000000000000004,0.018,0.022400000000000003,0.0068000000000000005,0.0216,0.046799999999999994,0.04360000000000001,0.0,0.02,0.038,I don't need anything right now
0.0,0.022799999999999997,0.0356,0.022400000000000003,0.0064,0.0188,0.0,0.006,0.022000000000000002,0.0236,0.009600000000000001,0.0196,0.0348,0.045599999999999995,0.005200000000000001,0.0264,0.0392,I don't need anything right now
0.0,0.0388,0.038,0.03319999999999999,0.0072,0.022000000000000002,0.0,0.009600000000000001,0.018,0.0252,0.016399999999999998,0.022400000000000003,0.0364,0.045599999999999995,0.0048000000000000004,0.0268,0.0396,I don't need anything right now
0.0,0.0152,0.033999999999999996,0.027999999999999997,0.01,0.0064,0.0,0.0028000000000000004,0.019200000000000002,0.019200000000000002,0.012,0.0236,0.044000000000000004,0.04440000000000001,0.0032,0.0264,0.04440000000000001,I don't need anything right now
0.0008,0.013600000000000001,0.0288,0.033999999999999996,0.0092,0.0092,0.0,0.0072,0.02,0.027999999999999997,0.010400000000000001,0.0216,0.04240000000000001,0.044000000000000004,0.004,0.0308,0.032799999999999996,I don't need anything right now
0.006,0.016399999999999998,0.0356,0.0336,0.0064,0.0024000000000000002,0.0,0.0072,0.018,0.0232,0.004,0.0252,0.040400000000000005,0.0464,0.0036,0.032799999999999996,0.04360000000000001,I don't need anything right now
0.0,0.021200000000000004,0.0324,0.0304,0.0084,0.016399999999999998,0.0,0.0076,0.016399999999999998,0.024399999999999998,0.013999999999999999,0.027200000000000002,0.038400000000000004,0.048799999999999996,0.0092,0.0268,0.047599999999999996,I don't need anything right now
0.0072,0.0232,0.027999999999999997,0.0216,0.005600000000000001,0.006,0.0,0.011200000000000002,0.0168,0.024399999999999998,0.008799999999999999,0.027999999999999997,0.0348,0.0432,0.0,0.027200000000000002,0.0376,I don't need anything right now
0.005200000000000001,0.024,0.0372,0.019200000000000002,0.0004,0.021200000000000004,0.0,0.005200000000000001,0.013600000000000001,0.0252,0.013600000000000001,0.0216,0.0336,0.045599999999999995,0.0036,0.0324,0.0376,I don't need anything right now
0.0,0.0144,0.044000000000000004,0.0376,0.0008,0.004399999999999999,0.0,0.0084,0.0152,0.03319999999999999,0.0152,0.022000000000000002,0.0356,0.04360000000000001,0.0028000000000000004,0.0232,0.0432,I don't need anything right now
0.0,0.0092,0.042800000000000005,0.0336,0.008,0.004399999999999999,0.0,0.0108,0.0076,0.027200000000000002,0.0124,0.028399999999999998,0.046,0.046799999999999994,0.0036,0.0256,0.054000000000000006,I don't need anything right now
0.0,0.0124,0.0452,0.0232,0.0048000000000000004,0.01,0.0,0.005200000000000001,0.0132,0.0232,0.008,0.0188,0.038,0.0392,0.0072,0.0336,0.06,I don't need anything right now
0.0092,0.0312,0.0452,0.0264,0.0028000000000000004,0.022799999999999997,0.0,0.0132,0.0116,0.018,0.009600000000000001,0.0216,0.0412,0.0412,0.0064,0.027999999999999997,0.0696,I don't need anything right now
0.0152,0.027999999999999997,0.048799999999999996,0.0252,0.0032,0.041600000000000005,0.016,0.0008,0.01,0.0264,0.0064,0.0268,0.0308,0.02,0.005600000000000001,0.0336,0.08080000000000001,I don't need anything right now
0.0036,0.0156,0.0252,0.028399999999999998,0.0068000000000000005,0.0316,0.0248,0.016399999999999998,0.020800000000000003,0.020800000000000003,0.004399999999999999,0.0576,0.0076,0.0596,0.0,0.0388,0.022000000000000002,I don't need anything right now
0.005200000000000001,0.0,0.026000000000000002,0.0,0.008799999999999999,0.0,0.028399999999999998,0.0152,0.022000000000000002,0.0076,0.0204,0.047599999999999996,0.0188,0.0548,0.0,0.018,0.0008,I don't need anything right now
0.024,0.0,0.027999999999999997,0.0028000000000000004,0.0172,0.0356,0.032,0.018,0.026000000000000002,0.022000000000000002,0.040400000000000005,0.0324,0.0336,0.042800000000000005,0.0,0.029199999999999997,0.0128,I don't need anything right now
0.0364,0.0132,0.0316,0.0092,0.0156,0.0,0.02,0.0204,0.0264,0.0388,0.0336,0.027200000000000002,0.0344,0.0528,0.0,0.0168,0.006,I don't need anything right now
0.0376,0.0156,0.016399999999999998,0.0108,0.0232,0.0,0.027200000000000002,0.027999999999999997,0.0336,0.024399999999999998,0.036,0.0248,0.0356,0.047599999999999996,0.0,0.0076,0.0,I don't need anything right now
0.0268,0.0264,0.0156,0.01,0.0252,0.0116,0.0324,0.022400000000000003,0.03,0.022799999999999997,0.028399999999999998,0.027599999999999996,0.038400000000000004,0.048,0.0,0.017599999999999998,0.0,I don't need anything right now
0.0348,0.014799999999999999,0.0364,0.013600000000000001,0.0232,0.012,0.0372,0.028399999999999998,0.029199999999999997,0.027599999999999996,0.032799999999999996,0.0336,0.0408,0.0472,0.0,0.016,0.0,I don't need anything right now
0.027999999999999997,0.0188,0.0288,0.005200000000000001,0.02,0.0,0.038400000000000004,0.0304,0.0288,0.0156,0.0168,0.024,0.0348,0.052000000000000005,0.0,0.018,0.0,I don't need anything right now
0.027599999999999996,0.019200000000000002,0.028399999999999998,0.0,0.0216,0.0012000000000000001,0.03,0.027999999999999997,0.029599999999999998,0.0288,0.032,0.032,0.0308,0.0556,0.0,0.0252,0.0,I don't need anything right now
0.038,0.0492,0.046,0.016399999999999998,0.016399999999999998,0.0496,0.0304,0.0172,0.0232,0.027999999999999997,0.018,0.029199999999999997,0.041600000000000005,0.0536,0.0,0.048,0.002,I don't need anything right now
0.0348,0.0152,0.0536,0.0184,0.0068000000000000005,0.0184,0.03319999999999999,0.0,0.0028000000000000004,0.020800000000000003,0.0128,0.027999999999999997,0.0188,0.0452,0.0156,0.020800000000000003,0.0492,I don't need anything right now
0.0152,0.0308,0.04360000000000001,0.012,0.0072,0.0324,0.014799999999999999,0.0004,0.0008,0.0156,0.0004,0.0252,0.0348,0.046799999999999994,0.004399999999999999,0.022400000000000003,0.05519999999999999,I don't need anything right now
0.0128,0.029199999999999997,0.0396,0.0324,0.0028000000000000004,0.042,0.011200000000000002,0.0092,0.008799999999999999,0.0172,0.0076,0.024399999999999998,0.038,0.0484,0.006,0.0368,0.042,I don't need anything right now
0.0004,0.010400000000000001,0.0408,0.0168,0.005200000000000001,0.0432,0.0004,0.014799999999999999,0.009600000000000001,0.0172,0.005600000000000001,0.0344,0.035199999999999995,0.052000000000000005,0.0,0.0232,0.045599999999999995,I don't need anything right now
0.0032,0.0168,0.055999999999999994,0.0256,0.008799999999999999,0.0264,0.010400000000000001,0.0124,0.0076,0.0268,0.0108,0.04360000000000001,0.0372,0.0492,0.0036,0.0108,0.0324,I don't need anything right now
0.0108,0.022000000000000002,0.0484,0.010400000000000001,0.006,0.024399999999999998,0.004,0.0128,0.01,0.0256,0.004399999999999999,0.0388,0.0268,0.055999999999999994,0.0,0.0156,0.0364,I don't need anything right now
0.0,0.0048000000000000004,0.028399999999999998,0.0184,0.0024000000000000002,0.0124,0.0,0.0,0.011200000000000002,0.0204,0.0064,0.038,0.022799999999999997,0.057199999999999994,0.0,0.01,0.028399999999999998,I don't need anything right now
0.0,0.0,0.0376,0.0108,0.0064,0.03319999999999999,0.0024000000000000002,0.0128,0.0144,0.0248,0.009600000000000001,0.038400000000000004,0.026000000000000002,0.0512,0.0,0.0184,0.0232,I don't need anything right now
0.008799999999999999,0.01,0.0396,0.013999999999999999,0.010400000000000001,0.0344,0.0116,0.013999999999999999,0.0128,0.022799999999999997,0.0144,0.0344,0.033999999999999996,0.0504,0.0,0.0248,0.0308,I don't need anything right now
0.0,0.008,0.041600000000000005,0.0028000000000000004,0.0032,0.027599999999999996,0.0084,0.0,0.0,0.013999999999999999,0.0,0.029199999999999997,0.048,0.0524,0.0,0.022400000000000003,0.0396,I don't need anything right now
0.0,0.0,0.0484,0.0008,0.006,0.0264,0.019200000000000002,0.0,0.0032,0.01,0.0016,0.0268,0.0372,0.0612,0.008,0.032,0.064,I don't need anything right now
0.0,0.0028000000000000004,0.0316,0.0048000000000000004,0.0084,0.029199999999999997,0.0084,0.0,0.005200000000000001,0.0068000000000000005,0.0,0.0264,0.03,0.07680000000000001,0.01,0.0236,0.057199999999999994,I don't need anything right now
0.0,0.0128,0.041600000000000005,0.0008,0.012,0.0268,0.01,0.0124,0.0004,0.0092,0.0,0.027599999999999996,0.06639999999999999,0.0756,0.0008,0.0216,0.0624,I don't need anything right now
0.0,0.009600000000000001,0.0452,0.02,0.0184,0.022799999999999997,0.01,0.022000000000000002,0.0092,0.0268,0.0,0.020800000000000003,0.04360000000000001,0.0672,0.0168,0.04360000000000001,0.0712,I don't need anything right now
0.0,0.0032,0.04440000000000001,0.0,0.0152,0.047599999999999996,0.016,0.016,0.0116,0.021200000000000004,0.0,0.0388,0.0308,0.0744,0.0,0.0504,0.0496,I don't need anything right now
0.0,0.0,0.0388,0.0252,0.0168,0.086,0.017599999999999998,0.027999999999999997,0.018,0.0064,0.0,0.0388,0.027200000000000002,0.06559999999999999,0.0,0.044800000000000006,0.0536,I don't need anything right now
0.0,0.0,0.0248,0.0388,0.017599999999999998,0.0688,0.0268,0.0264,0.0204,0.013600000000000001,0.0,0.0536,0.0464,0.08199999999999999,0.0012000000000000001,0.04360000000000001,0.054000000000000006,I don't need anything right now
0.0,0.0,0.0408,0.0216,0.02,0.0636,0.0248,0.0236,0.013999999999999999,0.0076,0.0,0.059199999999999996,0.042,0.1072,0.0,0.0316,0.0232,I don't need anything right now
0.0,0.0,0.0344,0.033999999999999996,0.032,0.07680000000000001,0.027999999999999997,0.0128,0.020800000000000003,0.013600000000000001,0.0,0.0472,0.038,0.1044,0.0,0.0372,0.03319999999999999,I don't need anything right now
0.0004,0.008,0.042800000000000005,0.05519999999999999,0.0388,0.1004,0.0348,0.0236,0.0152,0.01,0.0,0.048,0.040400000000000005,0.11000000000000001,0.0,0.035199999999999995,0.0268,I don't need anything right now
0.0,0.0,0.020800000000000003,0.026000000000000002,0.0288,0.0748,0.026000000000000002,0.0012000000000000001,0.0144,0.005600000000000001,0.0,0.029199999999999997,0.04360000000000001,0.09720000000000001,0.0,0.0316,0.0348,I don't need anything right now
0.0,0.0,0.017599999999999998,0.0372,0.0304,0.0508,0.0408,0.0,0.0188,0.0,0.0,0.0348,0.0368,0.10880000000000001,0.0172,0.048799999999999996,0.038400000000000004,I don't need anything right now
0.0,0.0,0.016,0.0348,0.0248,0.0732,0.022400000000000003,0.0048000000000000004,0.0188,0.0,0.0,0.0108,0.0344,0.07880000000000001,0.002,0.027200000000000002,0.1232,I don't need anything right now
0.0,0.0048000000000000004,0.027200000000000002,0.0124,0.028399999999999998,0.0508,0.0288,0.0,0.0168,0.0032,0.0,0.020800000000000003,0.0156,0.0628,0.0004,0.0248,0.11320000000000001,I don't need anything right now
0.0,0.018,0.0004,0.0268,0.02,0.013999999999999999,0.0512,0.0028000000000000004,0.022799999999999997,0.0084,0.010400000000000001,0.0156,0.0,0.0484,0.0036,0.0128,0.0732,I don't need anything right now
0.006,0.0132,0.0,0.02,0.013600000000000001,0.016,0.0472,0.010400000000000001,0.024399999999999998,0.0,0.018,0.0092,0.0,0.044800000000000006,0.0028000000000000004,0.0,0.0324,I don't need anything right now
0.0036,0.0268,0.0,0.01,0.012,0.0,0.05519999999999999,0.004,0.0312,0.002,0.0108,0.0156,0.0,0.0376,0.011200000000000002,0.004,0.047599999999999996,I don't need anything right now
0.016,0.0124,0.0076,0.0156,0.0092,0.0184,0.0464,0.0,0.022799999999999997,0.0,0.0068000000000000005,0.006,0.0168,0.0412,0.0116,0.021200000000000004,0.040400000000000005,I don't need anything right now
0.0256,0.0,0.0,0.0172,0.0,0.0156,0.045599999999999995,0.0028000000000000004,0.0184,0.005600000000000001,0.012,0.026000000000000002,0.010400000000000001,0.0372,0.0188,0.0156,0.022799999999999997,I don't need anything right now
0.016,0.022799999999999997,0.0072,0.0036,0.008799999999999999,0.0388,0.0408,0.0,0.0248,0.0156,0.022000000000000002,0.0216,0.005600000000000001,0.04440000000000001,0.017599999999999998,0.0108,0.0084,I don't need anything right now
0.026000000000000002,0.032,0.0,0.0156,0.0132,0.0252,0.038400000000000004,0.0012000000000000001,0.0256,0.0004,0.008,0.016399999999999998,0.0,0.0408,0.008,0.0184,0.004399999999999999,I don't need anything right now
0.0232,0.0316,0.0,0.0204,0.0028000000000000004,0.027599999999999996,0.02,0.006,0.0236,0.0036,0.014799999999999999,0.022000000000000002,0.0,0.0508,0.0068000000000000005,0.019200000000000002,0.026000000000000002,I don't need anything right now
0.020800000000000003,0.0,0.01,0.024,0.0028000000000000004,0.0,0.032,0.0016,0.0232,0.004,0.0084,0.0304,0.0008,0.05519999999999999,0.0,0.002,0.0232,I don't need anything right now
0.0036,0.008799999999999999,0.008,0.018,0.0092,0.0308,0.040400000000000005,0.0232,0.029599999999999998,0.01,0.008799999999999999,0.0392,0.0,0.0548,0.0,0.013600000000000001,0.0,I don't need anything right now
0.006,0.0004,0.024399999999999998,0.008,0.013999999999999999,0.0188,0.041600000000000005,0.011200000000000002,0.029199999999999997,0.0116,0.0232,0.026000000000000002,0.012,0.04440000000000001,0.0,0.013600000000000001,0.0004,I don't need anything right now
0.020800000000000003,0.022000000000000002,0.011200000000000002,0.013600000000000001,0.024,0.0,0.0392,0.008799999999999999,0.028399999999999998,0.026000000000000002,0.022799999999999997,0.0116,0.0152,0.0364,0.0,0.014799999999999999,0.0,I don't need anything right now
0.0324,0.0392,0.0216,0.0016,0.019200000000000002,0.0156,0.0364,0.005600000000000001,0.0268,0.026000000000000002,0.0172,0.0168,0.0,0.0392,0.0,0.0,0.0032,I don't need anything right now
0.0252,0.0304,0.0124,0.005600000000000001,0.024,0.002,0.033999999999999996,0.0028000000000000004,0.027599999999999996,0.0252,0.0288,0.0108,0.021200000000000004,0.0368,0.0,0.0188,0.01,I don't need anything right now
0.0172,0.022000000000000002,0.004399999999999999,0.006,0.020800000000000003,0.0,0.0348,0.0,0.027999999999999997,0.027599999999999996,0.029599999999999998,0.010400000000000001,0.020800000000000003,0.04440000000000001,0.0,0.0152,0.0,I don't need anything right now
0.0312,0.029199999999999997,0.0028000000000000004,0.0012000000000000001,0.014799999999999999,0.0084,0.0316,0.0,0.0232,0.027599999999999996,0.029199999999999997,0.008799999999999999,0.005600000000000001,0.0408,0.004,0.0216,0.0068000000000000005,I don't need anything right now
0.013600000000000001,0.004,0.0024000000000000002,0.004,0.004399999999999999,0.0048000000000000004,0.0312,0.0076,0.024399999999999998,0.0108,0.017599999999999998,0.022400000000000003,0.004,0.047599999999999996,0.0,0.0108,0.0,I don't need anything right now
0.032799999999999996,0.016399999999999998,0.010400000000000001,0.0,0.0024000000000000002,0.008,0.022799999999999997,0.0,0.022000000000000002,0.014799999999999999,0.02,0.0108,0.0048000000000000004,0.04360000000000001,0.0036,0.005200000000000001,0.013999999999999999,I don't need anything right now
0.0216,0.0,0.0,0.0,0.0076,0.0008,0.0324,0.0064,0.0252,0.0076,0.019200000000000002,0.0196,0.0196,0.041600000000000005,0.0,0.0092,0.024399999999999998,I don't need anything right now
0.027599999999999996,0.029599999999999998,0.02,0.0184,0.0144,0.0156,0.03,0.0,0.0252,0.0344,0.03,0.0128,0.0156,0.0396,0.0,0.002,0.0184,I don't need anything right now
0.0216,0.0064,0.005600000000000001,0.0256,0.017599999999999998,0.0012000000000000001,0.026000000000000002,0.0,0.027599999999999996,0.0324,0.0312,0.0236,0.0232,0.0452,0.0,0.0032,0.0,I don't need anything right now
0.029199999999999997,0.0252,0.0172,0.014799999999999999,0.016399999999999998,0.0,0.0168,0.002,0.027599999999999996,0.038400000000000004,0.0312,0.0092,0.014799999999999999,0.0432,0.0,0.0072,0.0072,I don't need anything right now
0.0156,0.0076,0.0128,0.0032,0.0172,0.009600000000000001,0.0232,0.0016,0.028399999999999998,0.0316,0.0232,0.011200000000000002,0.022799999999999997,0.042800000000000005,0.0,0.0,0.011200000000000002,I don't need anything right now
0.0236,0.012,0.0264,0.0008,0.0144,0.0,0.0152,0.0,0.027599999999999996,0.040400000000000005,0.0324,0.0084,0.011200000000000002,0.042800000000000005,0.0,0.0032,0.0008,I don't need anything right now
0.03319999999999999,0.0184,0.0252,0.0,0.0196,0.0108,0.0248,0.0064,0.029199999999999997,0.0376,0.0316,0.024,0.0312,0.0392,0.0,0.0072,0.004,I don't need anything right now
0.0388,0.0196,0.020800000000000003,0.0,0.016399999999999998,0.0,0.0204,0.0016,0.0268,0.032799999999999996,0.028399999999999998,0.020800000000000003,0.03,0.044000000000000004,0.0,0.0144,0.011200000000000002,I don't need anything right now
0.0264,0.0288,0.0264,0.0,0.0156,0.0092,0.027999999999999997,0.0008,0.027599999999999996,0.0304,0.0348,0.03319999999999999,0.027599999999999996,0.0484,0.0,0.0004,0.012,I don't need anything right now
0.027200000000000002,0.016399999999999998,0.0248,0.005600000000000001,0.0204,0.008,0.0312,0.0,0.0248,0.0312,0.0252,0.027999999999999997,0.04240000000000001,0.0516,0.0,0.0156,0.0144,I don't need anything right now
0.026000000000000002,0.01,0.021200000000000004,0.0028000000000000004,0.0236,0.0,0.0316,0.0,0.029199999999999997,0.0308,0.0364,0.020800000000000003,0.033999999999999996,0.05,0.0,0.008799999999999999,0.006,I don't need anything right now
0.029199999999999997,0.0,0.0184,0.0,0.0144,0.0,0.029599999999999998,0.0004,0.0252,0.042800000000000005,0.0408,0.022000000000000002,0.03,0.0496,0.0,0.01,0.0,I don't need anything right now
0.013999999999999999,0.0172,0.0188,0.009600000000000001,0.020800000000000003,0.0,0.0264,0.010400000000000001,0.0316,0.038,0.0376,0.024,0.022400000000000003,0.0432,0.0,0.006,0.010400000000000001,I don't need anything right now
0.0168,0.0108,0.0168,0.0,0.0184,0.0024000000000000002,0.0232,0.0024000000000000002,0.029599999999999998,0.035199999999999995,0.027200000000000002,0.0216,0.0132,0.0452,0.0008,0.014799999999999999,0.011200000000000002,I don't need anything right now
0.027200000000000002,0.006,0.016399999999999998,0.0072,0.0128,0.0,0.02,0.005200000000000001,0.033999999999999996,0.0316,0.0376,0.020800000000000003,0.0216,0.045599999999999995,0.0004,0.0048000000000000004,0.0108,I don't need anything right now
